업태명,소재지지번,소재지전화번호,영업일,소재지도로명,메뉴,시군구코드,업소명,경도,위도
,,,"수-금,토",,Panda Picnic,,,,
,,,오후 8시 - 오전 3시,,"25,000원",,,,
,,,,,Garden Mist,,,,
,,,,,"25,000원",,,,
경양식,서울특별시 강남구 청담동 83번지 12호,,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로162길 16 지상2층 (청담동),메뉴 정보가 없습니다.,11680,트리드(trid),127.0416926,37.52670988
경양식,서울특별시 강남구 청담동 79번지 8호,,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로162길 27-3 지상1층 (청담동),메뉴 정보가 없습니다.,11680,티톨로(titolo),127.0430982,37.52669162
경양식,서울특별시 강남구 청담동 79번지 8호,0-2515-8080,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로162길 27-3 지하1층 (청담동),메뉴 정보가 없습니다.,11680,닥터스,127.0430982,37.52669162
경양식,서울특별시 강남구 청담동 79번지 10호 지하1층,02-2298-5023,매일,서울특별시 강남구 선릉로162길 29 (청담동지하1층),메뉴 정보가 없습니다.,11680,디바,127.0429285,37.52656712
,,,오후 7시 - 오전 3시,,,,,,
경양식,서울특별시 강남구 청담동 80번지 5호,0-542-8003,"화,수,목,금",서울특별시 강남구 선릉로162길 43 1층 (청담동),삼선짜장면,11680,(주)와인테크-까사비노,127.0440969,37.52635747
,,,오전 11시 30분 - 오후 9시 30분,,"8,000원",,,,
,,,"쉬는시간 매주 화,수,목,금",,삼선짬뽕,,,,
,,,오후 3시 - 오후 5시,,"9,000원",,,,
,,,,,전가복,,,,
,,,,,"85,000원",,,,
경양식,서울특별시 강남구 청담동 81번지 8호,,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로162길 52 지하1층 (청담동),메뉴 정보가 없습니다.,11680,투 제이(Two J),127.044754,37.52589923
경양식,서울특별시 강남구 개포동 168번지 4호 지상1층101호,02-2057-6349,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로16길 4-10 (개포동지상1층101호),메뉴 정보가 없습니다.,11680,술의나라,127.0603698,37.48332069
경양식,서울특별시 강남구 대치동 936번지 20호 지하1층,0-3452-4977,매일,서울특별시 강남구 선릉로62길 17 (대치동지하1층),명품부대전골,11680,대왕부대찌개,127.0541081,37.49766492
,,,오전 10시 - 오후 10시 (연중무휴),,"10,000원",,,,
,,,,,명품카레전골,,,,
,,,,,"9,000원",,,,
,,,,,얼큰부대찌개,,,,
,,,,,"8,000원",,,,
경양식,서울특별시 강남구 대치동 936번지 20호,,매일,서울특별시 강남구 선릉로62길 17 2층 (대치동),까르보나라,11680,파스타앤도우,127.0600553,37.49981677
,,,오전 11시 - 오후 9시 30분 (연중무휴),,"8,900원",,,,
,,,,,알리오 올리오,,,,
,,,,,"8,900원",,,,
,,,,,뽀모도로,,,,
,,,,,"8,900원",,,,
경양식,서울특별시 강남구 대치동 935번지 24호 지상12층,,매일,서울특별시 강남구 선릉로62길 37 지상12층 (대치동),비빔막국수,11680,메밀연가,127.0553839,37.49821955
,,,오전 10시 - 오후 11시,,"9,000원",,,,
,,,,,매생이떡만두국,,,,
,,,,,"10,000원",,,,
,,,,,들께메밀칼국수,,,,
,,,,,"9,000원",,,,
경양식,서울특별시 강남구 대치동 923번지 22호,0-3452-4977,매일,서울특별시 강남구 선릉로64길 15 지하1층 (대치동),명품부대전골,11680,대왕부대찌개,127.0541081,37.49766492
,,,오전 10시 - 오후 10시 (연중무휴),,"10,000원",,,,
,,,,,명품카레전골,,,,
,,,,,"9,000원",,,,
,,,,,얼큰부대찌개,,,,
,,,,,"8,000원",,,,
경양식,서울특별시 강남구 대치동 936번지 16호 지하1층,02 5545411,매일,서울특별시 강남구 선릉로64길 20 (대치동지하1층),수제맥주,11680,씨씨알,127.0539501,37.49795059
,,,오후 5시 - 오전 3시,,"3,900원",,,,
,,,,,치킨가라아게,,,,
,,,,,"15,000원",,,,
,,,,,모듬치즈피자,,,,
,,,,,"12,000원",,,,
경양식,서울특별시 강남구 대치동 924번지 9호,02-3452-1752,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로64길 23 (대치동),메뉴 정보가 없습니다.,11680,연안식당 한티점,127.0541715,37.49829611
경양식,서울특별시 강남구 대치동 924번지 9호,02-3452-1752,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로64길 23 (대치동),메뉴 정보가 없습니다.,11680,일공공 샤브 한티점,127.0541715,37.49829611
경양식,서울특별시 강남구 대치동 935번지 3호,,매일,서울특별시 강남구 선릉로64길 26 (대치동),에그타르트 클래식,11680,나따오비까(대치 한티역점),127.0544175,37.49818328
,,,"오전 10시 - 오후 10시 30분 (설 연휴, 추석 연휴 휴무)",,"2,400원",,,,
,,,,,아메리카노 (매장),,,,
,,,,,"4,300원",,,,
,,,,,아메리카노 (포장),,,,
,,,,,"3,300원",,,,
경양식,서울특별시 강남구 대치동 922번지 7호 2층,,화요일,서울특별시 강남구 선릉로68길 8 2층 (대치동),풍기피자,11680,파고,127.0523629,37.49887858
,,,오후 4시 - 오전 1시,,"16,000원",,,,
,,,"수-금,토/일",,판체타 까르보,,,,
,,,오후 4시 - 오전 1시,,"16,000원",,,,
,,,,,봉골레 파스타,,,,
,,,,,"15,000원",,,,
경양식,서울특별시 강남구 개포동 159번지 11호,02-3461-4646,매일,서울특별시 강남구 선릉로6길 5 (개포동),메뉴 정보가 없습니다.,11680,썬샤인,127.0615168,37.48265686
,,,오후 5시 - 오전 2시,,,,,,
경양식,서울특별시 강남구 대치동 907번지 5호 지상2층,,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로76길 22 (대치동지상2층),메뉴 정보가 없습니다.,11680,원더우먼,127.0522578,37.50168141
경양식,서울특별시 강남구 대치동 907번지 5호 지상2층,,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로76길 22 (대치동지상2층),메뉴 정보가 없습니다.,11680,울트라맨2,127.0522578,37.50168141
경양식,서울특별시 강남구 대치동 906번지 5호 지상2층,,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로76길 28 (대치동지상2층),메뉴 정보가 없습니다.,11680,달콤한목요일,127.0528956,37.50190574
경양식,서울특별시 강남구 대치동 898번지 13호,,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로76길 5 지상1층 (대치동),메뉴 정보가 없습니다.,11680,페퍼런치앤디너,127.0509508,37.50147923
경양식,서울특별시 강남구 대치동 898번지 13호,,"월-금,토",서울특별시 강남구 선릉로76길 5 지상1층 (대치동),비프라이스(베이직),11680,크레이지 비프(Crazy Beef),127.0509508,37.50147923
,,,오전 11시 30분 - 오후 10시 (라스트오더 21:00),,"7,900원",,,,
,,,휴무일,,와규스테이크(150g),,,,
,,,매주 일요일,,"18,500원",,,,
,,,,,돼지고기 꼬치(200g),,,,
,,,,,"15,000원",,,,
경양식,서울특별시 강남구 대치동 898번지 13호,,매일,서울특별시 강남구 선릉로76길 5 지상1층 (대치동),드립커피,11680,빌리 앤 오티스(Billy & Otis),127.0509508,37.50147923
,,,오전 10시 - 오후 10시 (매주 화요일 휴무),,5000~8000,,,,
,,,,,커피,,,,
,,,,,4000~5000,,,,
,,,,,음료,,,,
,,,,,4500~6500,,,,
경양식,서울특별시 강남구 대치동 898번지 13호,,매일,서울특별시 강남구 선릉로76길 5 지상1층 (대치동),한라봉양갱,11680,카페 오티스(Cafe Otiss),127.0509508,37.50147923
,,,오전 10시 - 오후 6시,,"6,000원",,,,
,,,,,한라봉푸딩젤,,,,
,,,,,"6,000원",,,,
,,,,,한라봉차,,,,
,,,,,"6,000원",,,,
경양식,서울특별시 강남구 대치동 897번지 26호 동선빌딩 지상2층,02558 1182,매일,서울특별시 강남구 선릉로82길 19 지상2층 (대치동 동선빌딩),팔보채덮밥,11680,유,127.0516365,37.50293086
,,,오전 11시 - 오후 9시 (쉬는시간 15:00-16:00 / 마지막 주문 20:00),,"12,000원",,,,
,,,,,유삼슬덮밥,,,,
,,,,,"12,000원",,,,
,,,,,짬뽕밥,,,,
,,,,,"8,000원",,,,
경양식,서울특별시 강남구 대치동 897번지 10호 지상1층,,매일,서울특별시 강남구 선릉로82길 7 지상1층 (대치동),알리오올리오,11680,카발(CABAL),127.0506912,37.50267371
,,,오전 11시 30분 - 정오 12시 (Break time 오후 3:00~5:00),,"8,000원",,,,
,,,토요일,,봉골레,,,,
,,,오후 4시 - 자정 12시 (일요일 휴무),,"12,000원",,,,
,,,,,카르보나라,,,,
,,,,,"16,000원",,,,
경양식,서울특별시 강남구 역삼동 708번지 35호,02 740 5060,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로85길 6 지상1층2층 (역삼동),메뉴 정보가 없습니다.,11680,앤브런치(N. Vrunch),127.049108,37.50302489
경양식,서울특별시 강남구 대치동 897번지 13호,0--2,월-금,서울특별시 강남구 선릉로86길 10 (대치동),모둠한판,11680,하남장돼지,127.050694,37.50304553
,,,오후 5시 - 오후 11시 59분 (Last order 22:45),,"40,000원",,,,
,,,토/일,,특별한판,,,,
,,,정오 12시 - 오후 11시 59분 (Last order 22:45),,"56,000원",,,,
,,,,,삼겹살,,,,
,,,,,"14,000원",,,,
경양식,서울특별시 강남구 대치동 889번지 74호,0-552-3639,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로86길 11 지하1층 (대치동 아름빌),메뉴 정보가 없습니다.,11680,모던호,127.0537436,37.50770811
경양식,서울특별시 강남구 대치동 897번지 15호 지하1층,0-2501-5991,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로86길 12 (대치동지하1층),메뉴 정보가 없습니다.,11680,에프터(after),127.0508845,37.50310377
경양식,서울특별시 강남구 대치동 897번지 15호 지하1층,0-2501-5991,매일,서울특별시 강남구 선릉로86길 12 (대치동지하1층),헤페 바이젠,11680,아쿠아,127.0508845,37.50310377
,,,오후 4시 - 오전 4시,,"5,000원",,,,
,,,,,너겟 에일,,,,
,,,,,"5,500원",,,,
,,,,,둔켈,,,,
,,,,,"5,500원",,,,
경양식,서울특별시 강남구 대치동 889번지 68호 지상2층203204호,02 5578118,매일,서울특별시 강남구 선릉로86길 15 (대치동지상2층203204호),김치찌개,11680,사나포차 선릉점,127.0508368,37.50352605
,,,오전 11시 30분 - 오후 11시 (매주 토/일요일 휴무 라스트오더 22:00),,"8,000원",,,,
,,,,,즉석차돌 떡볶이(2인 기준),,,,
,,,,,"12,000원",,,,
,,,,,냉동삼겹살,,,,
,,,,,"12,000원",,,,
경양식,서울특별시 강남구 대치동 889번지 72호 지하1층,0-508-8323,매일,서울특별시 강남구 선릉로86길 17 (대치동지하1층),음료,11680,펀앤드펍(Fun and Pub),127.0510628,37.50356179
,,,오전 10시 - 오후 8시 (일요일휴무),,0원,,,,
,,,,,"케이크, 디저트류",,,,
,,,,,0원,,,,
경양식,서울특별시 강남구 대치동 896번지 7호,02-0568-2696,북어국,서울특별시 강남구 선릉로86길 26 (대치동),메뉴 정보가 없습니다.,11680,듬북담북,127.0518373,37.50352652
,,,"8,000원",,,,,,
,,,매생이북어국,,,,,,
,,,"9,500원",,,,,,
,,,바지락비빔밥,,,,,,
,,,"9,000원",,,,,,
경양식,서울특별시 강남구 대치동 896번지 7호 지하1층,02 5554882,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로86길 26 (대치동지하1층),메뉴 정보가 없습니다.,11680,총맞은 파족,127.0518373,37.50352652
경양식,서울특별시 강남구 대치동 896번지 7호 지하1층,02 5554882,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로86길 26 (대치동지하1층),메뉴 정보가 없습니다.,11680,엄지꼼장어,127.0518373,37.50352652
경양식,서울특별시 강남구 대치동 896번지 7호,,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로86길 26 지상3층 (대치동),메뉴 정보가 없습니다.,11680,엣지,127.0518373,37.50352652
경양식,서울특별시 강남구 대치동 896번지 7호,,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로86길 26 지상3층 (대치동),메뉴 정보가 없습니다.,11680,썸,127.0518373,37.50352652
경양식,서울특별시 강남구 대치동 896번지 9호,02 563 5350,월-금,서울특별시 강남구 선릉로86길 28 2층 (대치동),코스타리카 따라주,11680,마담가토(Madam Gato),127.0520456,37.50358247
,,,오전 10시 - 오후 6시 30분,,"7,500원",,,,
,,,토요일,,니카라과 엘 디아만테,,,,
,,,정오 12시 - 오후 5시,,"7,500원",,,,
,,,,,콜드브루,,,,
,,,,,"6,000원",,,,
경양식,서울특별시 강남구 대치동 896번지 16호 지상3층,02 5578755,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로86길 30 (대치동지상3층),메뉴 정보가 없습니다.,11680,초콜렛,127.0522129,37.50363268
경양식,서울특별시 강남구 대치동 890번지 59호 롯데골드로즈Ⅱ차 1층11호,,매일,서울특별시 강남구 선릉로86길 31 (대치동롯데골드로즈Ⅱ차 1층11호),안심스테이크,11680,파티온,127.0520435,37.50416609
,,,오전 9시 - 오후 10시,,"38,000원",,,,
,,,,,립아이스테이크,,,,
,,,,,"37,000원",,,,
,,,,,바닷가재 스파게티,,,,
,,,,,"37,000원",,,,
경양식,서울특별시 강남구 대치동 896번지 25호 지상1층,02 5581424,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로86길 34 (대치동지상1층),메뉴 정보가 없습니다.,11680,전씨부엌,127.0525479,37.50377925
경양식,서울특별시 강남구 대치동 896번지 25호 지상1층,02 5581424,매일,서울특별시 강남구 선릉로86길 34 (대치동지상1층),모듬곱창,11680,대한곱창,127.0525479,37.50377925
,,,오후 3시 - 오전 2시,,"19,000원",,,,
,,,,,소곱창,,,,
,,,,,"19,000원",,,,
,,,,,소대창,,,,
,,,,,"18,000원",,,,
경양식,서울특별시 강남구 대치동 896번지 25호 지상1층,02 5581424,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로86길 34 (대치동지상1층),메뉴 정보가 없습니다.,11680,군자대한곱창(선릉점),127.0525479,37.50377925
경양식,서울특별시 강남구 대치동 896번지 27호 지상2층,02 568 6825,월-금,서울특별시 강남구 선릉로86길 38 지상2층 (대치동),BOB찹스테이크,11680,밴드오브브루어스,127.0527733,37.50380047
,,,오후 6시 - 오전 2시,,"19,000원",,,,
,,,토요일,,수제소세지,,,,
,,,오후 5시 - 오전 1시,,"18,000원",,,,
경양식,서울특별시 강남구 대치동 896번지 27호 지상2층,02 568 6825,매일,서울특별시 강남구 선릉로86길 38 지상2층 (대치동),"마늘닭도리탕(2인,,소)",11680,종로계림닭도리탕원조 선릉점,127.0527733,37.50380047
,,,오전 11시 - 오후 10시 30분 (평일 마지막주문21:40),,"23,000원",,,,
,,,쉬는시간 매일,,"마늘닭도리탕(3인,중)",,,,
,,,오후 3시 - 오후 4시 30분 (평일 마지막주문21:40),,"34,000원",,,,
,,,,,"마늘닭도리탕(4인,대)",,,,
,,,,,"44,000원",,,,
경양식,서울특별시 강남구 대치동 890번지 44호 서영빌딩지상2층,,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로86길 39 (대치동서영빌딩지상2층),메뉴 정보가 없습니다.,11680,노스 패밀리,127.0528804,37.50411067
경양식,서울특별시 강남구 대치동 890번지 44호 서영빌딩지상2층,,매일,서울특별시 강남구 선릉로86길 39 (대치동서영빌딩지상2층),김치찌개,11680,(주)에스엔컴퍼니 봉우이층집 선릉점,127.0528804,37.50411067
,,,오전 11시 30분 - 오후 11시 (매주 토/일요일 휴무 라스트오더 22:00),,"8,000원",,,,
,,,,,즉석차돌 떡볶이(2인 기준),,,,
,,,,,"12,000원",,,,
,,,,,냉동삼겹살,,,,
,,,,,"12,000원",,,,
경양식,서울특별시 강남구 대치동 890번지 44호 서영빌딩지상2층,,매일,서울특별시 강남구 선릉로86길 39 (대치동서영빌딩지상2층),김치찌개,11680,(주)에스엔컴퍼니 봉우이층집 선릉직영점,127.0528804,37.50411067
,,,오전 11시 30분 - 오후 11시 (매주 토/일요일 휴무 라스트오더 22:00),,"8,000원",,,,
,,,,,즉석차돌 떡볶이(2인 기준),,,,
,,,,,"12,000원",,,,
,,,,,냉동삼겹살,,,,
,,,,,"12,000원",,,,
경양식,서울특별시 강남구 대치동 890번지 44호 서영빌딩지상2층,,매일,서울특별시 강남구 선릉로86길 39 (대치동서영빌딩지상2층),김치찌개,11680,(주)봉우이층집 선릉직영점,127.0528804,37.50411067
,,,오전 11시 30분 - 오후 11시 (매주 토/일요일 휴무 라스트오더 22:00),,"8,000원",,,,
,,,,,즉석차돌 떡볶이(2인 기준),,,,
,,,,,"12,000원",,,,
,,,,,냉동삼겹살,,,,
,,,,,"12,000원",,,,
경양식,서울특별시 강남구 대치동 896번지 37호 지상1층,,아메리카노,서울특별시 강남구 선릉로86길 40-3 지상1층 (대치동),메뉴 정보가 없습니다.,11680,메이(May),127.0531863,37.50380086
,,,"3,000원",,,,,,
,,,카페라떼,,,,,,
,,,"3,800원",,,,,,
경양식,서울특별시 강남구 대치동 896번지 33호 지하1층,0-556-5530,영업시간 정보가 없습니다.,서울특별시 강남구 선릉로86길 40-4 (대치동지하1층),메뉴 정보가 없습니다.,11680,호호족발,127.0529837,37.50373583
